,core,degree,h,influence,u
6269,2,2,2,1.018,7899
6270,2,2,1,1.018,8708
6271,2,2,2,1.018,10357
6272,1,2,2,1.018,2233
6273,2,2,2,1.018,9845
6274,1,1,1,1.018,7409
6275,1,1,1,1.018,1931
6276,1,2,1,1.018,707
6277,1,1,1,1.018,1938
6278,1,2,1,1.018,5877
6279,1,1,1,1.018,1137
6280,2,2,2,1.018,2383
6281,2,2,1,1.018,7488
6282,1,1,1,1.018,8763
6283,2,2,2,1.018,2087
6284,2,2,2,1.018,6107
6285,1,1,1,1.018,350
6286,1,1,1,1.018,2018
6287,1,1,1,1.018,742
6288,2,2,1,1.018,9034
6289,1,1,1,1.018,3497
6290,1,1,1,1.018,8831
6291,1,1,1,1.018,8834
6292,1,2,1,1.018,2081
6293,2,2,2,1.018,174
6294,2,2,2,1.018,4367
6295,1,2,1,1.018,2342
6296,1,2,1,1.018,6197
6297,1,1,1,1.018,85
6298,2,2,1,1.018,3712
6299,2,2,1,1.018,362
6300,1,1,1,1.018,2254
6301,1,1,1,1.018,8284
6302,1,2,1,1.018,37
6303,1,1,1,1.018,7968
6304,1,1,1,1.018,10496
6305,1,1,1,1.018,8895
6306,2,2,2,1.018,2178
6307,1,1,1,1.018,7664
6308,1,2,1,1.018,786
6309,1,2,1,1.018,4124
6310,2,2,1,1.018,6483
6311,1,1,1,1.018,7982
6312,1,2,1,1.018,187
6313,1,2,2,1.018,3987
6314,1,1,1,1.018,2240
6315,2,2,1,1.018,40
6316,1,1,1,1.018,2277
6317,2,2,2,1.018,5376
6318,1,1,1,1.018,9974
6319,1,1,1,1.018,2290
6320,1,2,1,1.018,2304
6321,1,1,1,1.018,182
6322,1,1,1,1.018,2329
6323,2,2,1,1.018,2343
6324,1,2,1,1.018,3845
6325,1,1,1,1.018,375
6326,2,2,2,1.018,2371
6327,2,2,2,1.018,7677
6328,1,2,2,1.018,2390
6329,1,2,1,1.018,1680
6330,1,1,1,1.018,9025
6331,1,1,1,1.018,9035
6332,1,1,1,1.018,2439
6333,1,1,1,1.018,2443
6334,1,1,1,1.018,5834
6335,2,2,2,1.018,5945
6336,2,2,2,1.018,9068
6337,2,2,2,1.018,5982
6338,2,2,2,1.018,2520
6339,2,2,1,1.018,9093
6340,1,1,1,1.018,9865
6341,1,2,2,1.018,4782
6342,1,2,2,1.018,2557
6343,1,2,2,1.018,10469
6344,2,2,1,1.018,8065
6345,2,2,2,1.018,2449
6346,1,2,1,1.018,925
6347,2,2,2,1.018,6394
6348,2,2,2,1.018,9182
6349,2,2,2,1.018,211
6350,2,2,2,1.018,9200
6351,2,2,2,1.018,9206
6352,1,1,1,1.018,2742
6353,1,2,1,1.018,9212
6354,1,1,1,1.018,9955
6355,1,2,1,1.018,7337
6356,1,2,1,1.018,9222
6357,1,1,1,1.018,6846
6358,1,1,1,1.018,8093
6359,1,1,1,1.018,421
6360,1,2,1,1.018,9270
6361,2,2,1,1.018,4721
6362,2,2,2,1.018,7393
6363,1,2,1,1.018,9300
6364,2,2,2,1.018,7025
6365,1,2,1,1.018,3596
6366,1,1,1,1.018,3009
6367,2,2,1,1.018,4341
6368,2,2,1,1.018,10081
6369,1,2,1,1.018,8157
6370,2,2,1,1.018,5757
6371,2,2,1,1.018,9386
6372,1,1,1,1.018,9782
6373,1,2,1,1.018,3221
6374,2,2,2,1.018,3143
6375,1,1,1,1.018,9421
6376,1,1,1,1.018,3229
6377,1,2,1,1.018,3238
6378,1,2,1,1.018,1093
6379,1,1,1,1.018,9478
6380,1,1,1,1.018,1540
6381,1,1,1,1.018,8473
6382,1,1,1,1.018,3298
6383,2,2,1,1.018,9929
6384,2,2,1,1.018,9502
6385,2,2,1,1.018,9505
6386,1,2,1,1.018,3700
6387,1,1,1,1.018,9517
6388,1,2,1,1.018,3405
6389,2,2,1,1.018,6120
6390,1,1,1,1.018,309
6391,1,1,1,1.018,8591
6392,1,1,1,1.018,9579
6393,1,1,1,1.018,286
6394,2,2,1,1.018,8596
6395,2,2,1,1.018,8260
6396,1,1,1,1.018,1108
6397,1,1,1,1.018,9448
6398,2,2,1,1.018,1175
6399,1,2,1,1.018,9613
6400,1,1,1,1.018,7864
6401,2,2,1,1.018,3602
6402,2,2,1,1.018,927
6403,2,2,1,1.018,3663
6404,1,1,1,1.018,1195
6405,1,1,1,1.018,3677
6406,2,2,2,1.017,8269
6407,1,1,1,1.017,2492
6408,1,1,1,1.017,9667
6409,1,2,1,1.017,7127
6410,1,1,1,1.017,9674
6411,1,3,1,1.017,9677
6412,1,1,1,1.017,485
6413,2,2,1,1.017,6070
6414,1,2,1,1.017,7699
6415,1,1,1,1.017,3899
6416,1,1,1,1.017,3961
6417,1,1,1,1.017,8304
6418,1,1,1,1.017,8306
6419,1,1,1,1.017,509
6420,1,1,1,1.017,9731
6421,2,2,1,1.017,9503
6422,1,2,1,1.017,9779
6423,2,2,1,1.017,10135
6424,1,2,1,1.017,1482
6425,1,2,1,1.017,1289
6426,2,2,1,1.017,4190
6427,1,2,2,1.017,4942
6428,1,2,1,1.017,7827
6429,1,1,1,1.017,9851
6430,1,1,1,1.017,1313
6431,1,1,1,1.017,4273
6432,2,2,1,1.017,4787
6433,2,2,1,1.017,8355
6434,1,1,1,1.017,4877
6435,1,1,1,1.017,10341
6436,1,1,1,1.017,8367
6437,1,1,1,1.017,9916
6438,2,2,2,1.017,7791
6439,1,2,1,1.017,6952
6440,1,1,1,1.017,7340
6441,1,1,1,1.017,10417
6442,1,1,1,1.017,1366
6443,1,1,1,1.017,9995
6444,1,1,1,1.017,9998
6445,3,3,1,1.017,8391
6446,1,1,1,1.017,4553
6447,2,2,1,1.017,6221
6448,1,1,1,1.017,587
6449,1,1,1,1.017,10039
6450,1,1,1,1.017,2621
6451,2,2,1,1.017,6503
6452,2,2,1,1.017,2406
6453,1,2,1,1.017,7807
6454,2,2,1,1.017,4777
6455,1,2,1,1.017,7599
6456,1,2,1,1.017,4802
6457,2,2,1,1.017,5138
6458,1,1,1,1.017,10095
6459,2,2,2,1.017,1347
6460,1,1,1,1.017,579
6461,1,1,1,1.017,580
6462,1,1,1,1.017,5022
6463,1,1,1,1.017,10648
6464,1,2,1,1.017,1475
6465,1,1,1,1.017,9240
6466,1,1,1,1.017,5119
6467,1,1,1,1.017,10166
6468,1,1,1,1.017,10186
6469,1,1,1,1.017,8472
6470,2,2,1,1.017,5660
6471,1,1,1,1.017,10241
6472,1,1,1,1.017,8491
6473,1,1,1,1.017,1537
6474,1,1,1,1.017,5435
6475,1,2,2,1.017,7839
6476,1,1,1,1.017,5453
6477,1,2,1,1.017,5460
6478,2,2,1,1.017,5508
6479,2,2,1,1.017,5514
6480,1,1,1,1.017,10301
6481,1,2,1,1.017,5930
6482,1,1,1,1.017,7356
6483,1,1,1,1.017,10227
6484,1,2,1,1.017,226
6485,1,1,1,1.017,4066
6486,2,2,1,1.017,10403
6487,2,2,2,1.017,3191
6488,1,1,1,1.017,6055
6489,2,2,2,1.017,2616
6490,1,1,1,1.017,1641
6491,1,1,1,1.017,6125
6492,1,2,1,1.017,816
6493,2,2,1,1.017,7187
6494,1,1,1,1.017,10515
6495,2,2,2,1.017,4703
6496,1,1,1,1.017,7868
6497,2,2,2,1.017,576
6498,2,2,2,1.017,1623
6499,2,2,2,1.017,6297
6500,1,1,1,1.017,6585
6501,2,2,2,1.017,1714
6502,2,2,1,1.017,7119
6503,2,2,1,1.017,7323
6504,1,1,1,1.017,6638
6505,2,2,1,1.017,9811
6506,1,1,1,1.017,8303
6507,1,1,1,1.017,6704
6508,1,1,1,1.017,10583
6509,2,2,1,1.017,10228
6510,2,2,2,1.017,1752
6511,2,2,1,1.017,8637
6512,1,1,1,1.017,6964
6513,2,2,1,1.017,1775
6514,2,2,1,1.017,6961
6515,1,1,1,1.017,10457
6516,1,1,1,1.017,10672
6517,1,2,2,1.017,2090
6518,2,2,1,1.017,13
6519,2,2,1,1.017,4846
6520,1,1,1,1.017,314
6521,2,2,2,1.017,4724
6522,1,2,1,1.017,1821
6523,2,2,1,1.017,1834
6524,2,2,2,1.017,8703
6525,1,2,1,1.017,2910
6526,1,2,1,1.017,4792
6527,2,2,2,1.017,5359
6528,1,2,1,1.017,3993
6529,2,2,2,1.017,1904
6530,1,1,1,1.017,1917
6531,1,1,1,1.017,4279
6532,1,1,1,1.017,9134
6533,2,2,1,1.017,1941
6534,1,1,1,1.017,10626
6535,2,2,2,1.017,6194
6536,1,1,1,1.017,8249
6537,1,1,1,1.017,1306
6538,1,2,1,1.017,2764
6539,1,1,1,1.017,8776
6540,2,2,2,1.017,1986
6541,1,2,2,1.017,1523
6542,1,2,1,1.017,3475
6543,1,2,2,1.017,8816
6544,2,2,2,1.017,171
6545,1,1,1,1.017,7655
6546,2,2,2,1.017,5897
6547,2,2,1,1.017,6673
6548,1,2,1,1.017,2077
6549,2,2,2,1.017,2088
6550,1,2,2,1.017,4103
6551,2,2,2,1.017,7955
6552,2,2,1,1.017,6490
6553,1,2,1,1.017,2106
6554,2,2,1,1.017,2123
6555,1,1,1,1.017,7965
6556,1,2,1,1.017,218
6557,1,1,1,1.017,6843
6558,1,2,2,1.017,87
6559,1,2,1,1.017,8892
6560,1,1,1,1.017,7828
6561,2,2,1,1.017,8158
6562,2,2,2,1.017,6471
6563,2,2,2,1.017,8908
6564,1,1,1,1.017,8919
6565,1,1,1,1.017,8936
6566,2,2,2,1.017,6502
6567,1,1,1,1.017,62
6568,2,2,1,1.017,2251
6569,2,2,1,1.017,7185
6570,1,1,1,1.017,8774
6571,1,1,1,1.017,8959
6572,1,1,1,1.017,8005
6573,2,2,1,1.017,8976
6574,1,1,1,1.017,2322
6575,2,2,1,1.017,2332
6576,1,1,1,1.017,217
6577,1,2,1,1.017,5401
6578,1,1,1,1.017,8990
6579,2,2,1,1.017,830
6580,2,2,2,1.017,5821
6581,1,1,1,1.017,2369
6582,2,2,1,1.017,6408
6583,2,2,1,1.017,8018
6584,2,2,1,1.017,845
6585,2,2,1,1.017,2409
6586,1,1,1,1.017,4151
6587,2,2,1,1.017,4931
6588,1,2,1,1.017,864
6589,2,2,1,1.017,5092
6590,1,1,1,1.017,9321
6591,1,2,1,1.017,7680
6592,2,2,2,1.017,1666
6593,2,2,1,1.017,4174
6594,1,1,1,1.017,8038
6595,1,2,1,1.017,7293
6596,1,1,1,1.017,2507
6597,2,2,2,1.017,4941
6598,2,2,1,1.017,9094
6599,2,2,1,1.017,2544
6600,1,1,1,1.017,7570
6601,1,2,1,1.017,2717
6602,1,1,1,1.017,9661
6603,1,1,1,1.017,2646
6604,1,2,1,1.017,5698
6605,2,2,1,1.017,952
6606,2,2,1,1.017,1850
6607,1,2,1,1.017,9213
6608,1,1,1,1.017,2772
6609,1,1,1,1.017,9235
6610,2,2,2,1.017,9236
6611,1,2,1,1.017,4081
6612,1,2,1,1.017,9248
6613,1,2,1,1.017,7047
6614,2,2,1,1.017,9271
6615,1,1,1,1.017,1004
6616,1,1,1,1.017,9282
6617,2,2,2,1.017,9299
6618,2,2,1,1.017,7070
6619,1,1,1,1.017,227
6620,1,2,1,1.017,7711
6621,2,2,2,1.017,8144
6622,1,1,1,1.017,1194
6623,1,1,1,1.017,8156
6624,1,1,1,1.017,9381
6625,1,1,1,1.017,9391
6626,1,1,1,1.017,3194
6627,1,2,1,1.017,3287
6628,1,1,1,1.017,9455
6629,1,1,1,1.017,1100
6630,1,1,1,1.017,9471
6631,2,2,1,1.017,10139
6632,1,1,1,1.017,8204
6633,1,1,1,1.017,3330
6634,2,2,1,1.017,8214
6635,1,2,2,1.017,4405
6636,2,2,2,1.017,10456
6637,1,1,1,1.017,9555
6638,1,1,1,1.017,9561
6639,1,1,1,1.017,9587
6640,2,2,1,1.017,8288
6641,1,1,1,1.017,9599
6642,1,1,1,1.017,47
6643,1,1,1,1.017,3619
6644,1,2,1,1.017,4055
6645,1,1,1,1.017,1181
6646,1,1,1,1.017,1185
6647,1,2,1,1.017,10473
6648,1,1,1,1.017,1047
6649,1,1,1,1.017,3710
6650,2,2,1,1.017,479
6651,2,2,2,1.016,4220
6652,1,1,1,1.016,3900
6653,1,1,1,1.016,9673
6654,1,1,1,1.016,1220
6655,1,1,1,1.016,9682
6656,1,1,1,1.016,8281
6657,1,1,1,1.016,10104
6658,1,1,1,1.016,494
6659,1,2,1,1.016,8385
6660,1,1,1,1.016,9741
6661,1,1,1,1.016,5282
6662,2,2,1,1.016,178
6663,1,1,1,1.016,4021
6664,2,2,2,1.016,4068
6665,1,1,1,1.016,8099
6666,2,2,1,1.016,4119
6667,1,1,1,1.016,7765
6668,1,1,1,1.016,4158
6669,1,1,1,1.016,9823
6670,1,1,1,1.016,3591
6671,2,2,1,1.016,5931
6672,1,1,1,1.016,7544
6673,1,1,1,1.016,7781
6674,2,2,1,1.016,7786
6675,1,1,1,1.016,5106
6676,1,1,1,1.016,3368
6677,1,1,1,1.016,8356
6678,1,1,1,1.016,8359
6679,1,1,1,1.016,4365
6680,1,1,1,1.016,6431
6681,1,1,1,1.016,9942
6682,1,1,1,1.016,7589
6683,1,1,1,1.016,2451
6684,1,1,1,1.016,3560
6685,2,2,1,1.016,3
6686,2,2,2,1.016,4615
6687,2,2,2,1.016,1026
6688,1,1,1,1.016,1390
6689,1,1,1,1.016,1398
6690,1,1,1,1.016,4679
6691,1,1,1,1.016,8452
6692,1,1,1,1.016,4815
6693,1,2,1,1.016,4755
6694,1,1,1,1.016,2093
6695,1,2,1,1.016,10010
6696,2,2,2,1.016,4896
6697,1,1,1,1.016,4000
6698,2,2,1,1.016,9002
6699,2,2,1,1.016,8440
6700,1,1,1,1.016,10128
6701,2,2,2,1.016,9906
6702,1,1,1,1.016,5033
6703,1,1,1,1.016,134
6704,1,1,1,1.016,10145
6705,1,1,1,1.016,5086
6706,1,1,1,1.016,8629
6707,1,1,1,1.016,7853
6708,1,1,1,1.016,6014
6709,1,1,1,1.016,10206
6710,1,1,1,1.016,10205
6711,1,1,1,1.016,10216
6712,1,1,1,1.016,8477
6713,1,2,1,1.016,5268
6714,1,2,1,1.016,5305
6715,1,1,1,1.016,10260
6716,1,1,1,1.016,10295
6717,2,2,1,1.016,9753
6718,1,2,1,1.016,609
6719,1,2,2,1.016,5568
6720,1,1,1,1.016,10313
6721,1,1,1,1.016,10381
6722,1,1,1,1.016,8514
6723,1,1,1,1.016,10323
6724,1,1,1,1.016,7843
6725,1,1,1,1.016,8520
6726,1,1,1,1.016,5678
6727,2,2,1,1.016,619
6728,1,1,1,1.016,9832
6729,1,1,1,1.016,4497
6730,1,1,1,1.016,5785
6731,1,1,1,1.016,9866
6732,1,1,1,1.016,5494
6733,1,1,1,1.016,10382
6734,2,2,2,1.016,10387
6735,1,1,1,1.016,10426
6736,1,1,1,1.016,2097
6737,1,1,1,1.016,6117
6738,1,1,1,1.016,6010
6739,1,1,1,1.016,632
6740,1,1,1,1.016,6243
6741,1,1,1,1.016,6229
6742,1,1,1,1.016,4644
6743,1,1,1,1.016,10412
6744,1,1,1,1.016,1307
6745,1,1,1,1.016,8474
6746,2,3,1,1.016,1721
6747,2,2,2,1.016,1727
6748,1,1,1,1.016,6707
6749,1,1,1,1.016,10603
6750,1,1,1,1.016,6546
6751,1,1,1,1.016,5473
6752,1,1,1,1.016,10618
6753,1,1,1,1.016,1768
6754,1,1,1,1.016,2870
6755,1,1,1,1.016,7046
6756,1,1,1,1.016,7191
6757,1,2,1,1.016,6358
6758,1,1,1,1.016,7205
6759,1,1,1,1.016,7264
6760,1,1,1,1.016,8667
6761,2,2,2,1.016,3211
6762,1,1,1,1.016,533
6763,1,1,1,1.016,10443
6764,2,2,2,1.016,7871
6765,1,1,1,1.016,4207
6766,1,1,1,1.016,7483
6767,1,1,1,1.016,31
6768,1,1,1,1.016,4747
6769,2,2,2,1.016,5744
6770,1,1,1,1.016,701
6771,1,1,1,1.016,7914
6772,1,2,1,1.016,8741
6773,2,2,1,1.016,1005
6774,1,1,1,1.016,3552
6775,1,1,1,1.016,5038
6776,2,2,1,1.016,4504
6777,1,1,1,1.016,10092
6778,1,1,1,1.016,719
6779,1,1,1,1.016,8773
6780,2,2,1,1.016,7348
6781,1,1,1,1.016,8396
6782,2,2,1,1.016,7933
6783,1,1,1,1.016,7935
6784,2,2,1,1.016,1996
6785,2,2,2,1.016,2248
6786,1,2,1,1.016,10543
6787,1,1,1,1.016,9701
6788,1,2,1,1.016,8812
6789,2,2,2,1.016,5788
6790,1,2,1,1.016,8818
6791,1,1,1,1.016,10167
6792,2,2,2,1.016,2914
6793,1,2,1,1.016,6356
6794,1,1,1,1.016,4710
6795,2,2,2,1.016,5537
6796,1,1,1,1.016,2071
6797,1,1,1,1.016,3138
6798,2,2,2,1.016,7498
6799,1,1,1,1.016,8841
6800,1,1,1,1.016,8842
6801,1,1,1,1.016,757
6802,1,1,1,1.016,2086
6803,1,1,1,1.016,5027
6804,2,2,2,1.016,3309
6805,2,2,1,1.016,3278
6806,2,2,1,1.016,4642
6807,1,1,1,1.016,2109
6808,1,1,1,1.016,8870
6809,1,2,1,1.016,1368
6810,1,1,1,1.016,2867
6811,1,2,2,1.016,2147
6812,2,2,2,1.016,2185
6813,1,1,1,1.016,7668
6814,1,2,1,1.016,6881
6815,1,1,1,1.016,7027
6816,1,1,1,1.016,8927
6817,1,1,1,1.016,10589
6818,1,1,1,1.016,7335
6819,1,1,1,1.016,6896
6820,1,1,1,1.016,805
6821,1,1,1,1.016,10446
6822,1,1,1,1.016,10246
6823,1,1,1,1.016,8967
6824,1,1,1,1.016,2311
6825,1,1,1,1.016,8006
6826,1,1,1,1.016,2326
6827,2,2,2,1.016,5180
6828,2,2,2,1.016,2647
6829,1,1,1,1.016,41
6830,1,1,1,1.016,7532
6831,1,2,2,1.016,4582
6832,2,2,1,1.016,6663
6833,1,1,1,1.016,9017
6834,2,2,2,1.016,848
6835,1,2,1,1.016,9036
6836,1,1,1,1.016,2422
6837,1,1,1,1.016,3012
6838,1,2,1,1.016,2455
6839,1,1,1,1.016,4916
6840,2,2,1,1.016,876
6841,1,1,1,1.016,4316
6842,1,1,1,1.016,7463
6843,1,1,1,1.016,9083
6844,1,1,1,1.016,8366
6845,1,1,1,1.016,2573
6846,1,1,1,1.016,9117
6847,1,1,1,1.016,6432
6848,1,1,1,1.016,2591
6849,1,1,1,1.016,917
6850,1,2,1,1.016,4286
6851,2,2,1,1.016,2617
6852,1,1,1,1.016,2641
6853,1,1,1,1.016,2655
6854,1,1,1,1.016,2683
6855,1,2,1,1.016,3853
6856,2,2,2,1.016,6341
6857,1,2,1,1.016,6126
6858,1,2,1,1.016,9188
6859,1,1,1,1.016,8536
6860,1,2,1,1.016,9193
6861,1,1,1,1.016,10599
6862,1,1,1,1.016,590
6863,1,1,1,1.016,6791
6864,1,1,1,1.016,9224
6865,2,2,2,1.016,4467
6866,1,1,1,1.016,976
6867,2,2,2,1.016,2966
6868,1,2,1,1.016,267
6869,1,1,1,1.016,990
6870,1,1,1,1.016,8110
6871,1,1,1,1.016,2904
6872,1,1,1,1.016,9291
6873,2,2,2,1.016,2920
6874,1,1,1,1.016,9315
6875,1,1,1,1.016,2946
6876,1,2,1,1.016,9322
6877,2,2,1,1.016,8246
6878,1,2,1,1.016,3906
6879,1,2,1,1.016,10252
6880,1,1,1,1.016,9355
6881,1,1,1,1.016,3029
6882,1,2,2,1.016,3559
6883,1,1,1,1.016,7435
6884,2,2,1,1.016,4859
6885,1,1,1,1.016,3187
6886,1,1,1,1.016,3188
6887,1,1,1,1.016,10429
6888,1,1,1,1.016,9451
6889,1,1,1,1.016,459
6890,2,2,1,1.016,3306
6891,1,1,1,1.016,7165
6892,2,2,1,1.016,3324
6893,2,2,1,1.016,2835
6894,2,2,1,1.016,3507
6895,1,1,1,1.016,9521
6896,1,2,1,1.016,8973
6897,1,1,1,1.016,3465
6898,2,2,1,1.016,9559
6899,1,1,1,1.016,9564
6900,1,2,1,1.016,3485
6901,1,2,2,1.016,4778
6902,1,1,1,1.016,9572
6903,1,1,1,1.016,450
6904,2,2,1,1.016,9593
6905,2,2,2,1.016,3530
6906,1,1,1,1.016,9605
6907,1,1,1,1.016,9608
6908,1,1,1,1.016,3589
6909,2,2,1,1.016,4428
6910,2,3,1,1.016,5319
6911,1,1,1,1.016,1193
6912,2,2,1,1.016,8263
6913,2,2,1,1.016,8262
6914,1,1,1,1.016,8267
6915,1,1,1,1.015,7753
6916,1,1,1,1.015,3751
6917,1,1,1,1.015,6278
6918,1,2,1,1.015,3806
6919,1,2,1,1.015,7756
6920,1,1,1,1.015,9004
6921,1,1,1,1.015,10068
6922,1,1,1,1.015,9744
6923,1,1,1,1.015,10287
6924,1,2,1,1.015,1260
6925,1,1,1,1.015,7751
6926,1,1,1,1.015,4057
6927,1,1,1,1.015,744
6928,1,1,1,1.015,8282
6929,1,1,1,1.015,9838
6930,1,2,1,1.015,8139
6931,1,1,1,1.015,4235
6932,1,2,1,1.015,5520
6933,1,1,1,1.015,9854
6934,1,1,1,1.015,9869
6935,1,1,1,1.015,9867
6936,1,1,1,1.015,4360
6937,1,1,1,1.015,4372
6938,2,2,2,1.015,4395
6939,1,1,1,1.015,7512
6940,1,1,1,1.015,9207
6941,2,2,2,1.015,1342
6942,1,1,1,1.015,9619
6943,1,1,1,1.015,201
6944,1,1,1,1.015,9961
6945,1,1,1,1.015,9963
6946,1,1,1,1.015,9973
6947,1,1,1,1.015,9362
6948,1,2,1,1.015,10049
6949,1,2,1,1.015,10052
6950,1,1,1,1.015,4902
6951,1,1,1,1.015,9003
6952,1,1,1,1.015,10084
6953,1,1,1,1.015,10090
6954,1,1,1,1.015,1291
6955,1,1,1,1.015,6025
6956,1,1,1,1.015,4888
6957,1,1,1,1.015,4901
6958,1,1,1,1.015,7552
6959,1,2,1,1.015,8436
6960,1,1,1,1.015,4500
6961,1,1,1,1.015,4960
6962,1,1,1,1.015,5036
6963,2,2,1,1.015,5102
6964,1,1,1,1.015,9709
6965,2,2,1,1.015,1476
6966,1,1,1,1.015,4435
6967,1,1,1,1.015,10203
6968,1,1,1,1.015,9966
6969,1,1,1,1.015,1508
6970,1,1,1,1.015,578
6971,1,1,1,1.015,5294
6972,1,1,1,1.015,5486
6973,2,2,1,1.015,2985
6974,1,1,1,1.015,10522
6975,1,1,1,1.015,2871
6976,1,1,1,1.015,10185
6977,1,1,1,1.015,10384
6978,1,1,1,1.015,614
6979,1,1,1,1.015,8517
6980,1,1,1,1.015,1605
6981,2,2,1,1.015,8532
6982,1,1,1,1.015,9809
6983,1,1,1,1.015,5673
6984,1,1,1,1.015,8302
6985,2,2,1,1.015,5965
6986,1,2,1,1.015,1626
6987,1,1,1,1.015,10405
6988,2,2,1,1.015,7445
6989,1,1,1,1.015,1635
6990,1,1,1,1.015,3258
6991,1,1,1,1.015,10435
6992,1,1,1,1.015,10000
6993,1,1,1,1.015,7858
6994,2,2,1,1.015,2050
6995,1,1,1,1.015,10497
6996,1,1,1,1.015,4337
6997,1,1,1,1.015,8791
6998,1,1,1,1.015,577
6999,1,1,1,1.015,10605
7000,1,1,1,1.015,9964
7001,1,1,1,1.015,6921
7002,1,1,1,1.015,5946
7003,1,1,1,1.015,5787
7004,1,1,1,1.015,10649
7005,2,2,2,1.015,10652
7006,1,2,1,1.015,1021
7007,1,1,1,1.015,10667
7008,1,1,1,1.015,664
7009,1,1,1,1.015,1056
7010,2,2,2,1.015,3296
7011,1,1,1,1.015,8675
7012,1,1,1,1.015,1817
7013,1,1,1,1.015,1818
7014,1,1,1,1.015,6474
7015,1,1,1,1.015,678
7016,1,1,1,1.015,10491
7017,1,1,1,1.015,8702
7018,1,1,1,1.015,8368
7019,1,1,1,1.015,8706
7020,2,2,2,1.015,2427
7021,1,1,1,1.015,1870
7022,1,1,1,1.015,6697
7023,1,1,1,1.015,10562
7024,1,1,1,1.015,1884
7025,1,2,1,1.015,2226
7026,1,1,1,1.015,694
7027,1,1,1,1.015,162
7028,1,1,1,1.015,4342
7029,1,1,1,1.015,8755
7030,1,1,1,1.015,10642
7031,2,2,1,1.015,5162
7032,2,2,1,1.015,7647
7033,1,1,1,1.015,723
7034,1,1,1,1.015,10259
7035,1,1,1,1.015,8792
7036,1,2,1,1.015,80
7037,1,1,1,1.015,5784
7038,1,1,1,1.015,2043
7039,2,2,1,1.015,2347
7040,2,2,2,1.015,6100
7041,1,1,1,1.015,8832
7042,1,1,1,1.015,8844
7043,1,1,1,1.015,10379
7044,1,1,1,1.015,8852
7045,1,1,1,1.015,7959
7046,1,1,1,1.015,366
7047,1,1,1,1.015,368
7048,1,1,1,1.015,8125
7049,1,2,2,1.015,7366
7050,1,1,1,1.015,8203
7051,2,2,1,1.015,9484
7052,1,1,1,1.015,9649
7053,1,1,1,1.015,2219
7054,1,1,1,1.015,8930
7055,1,1,1,1.015,5662
7056,1,1,1,1.015,3590
7057,1,1,1,1.015,6914
7058,1,2,1,1.015,4127
7059,1,2,1,1.015,8000
7060,1,1,1,1.015,8954
7061,1,1,1,1.015,1317
7062,1,1,1,1.015,10531
7063,1,1,1,1.015,2281
7064,2,2,2,1.015,4417
7065,2,2,1,1.015,2425
7066,1,2,1,1.015,8983
7067,1,1,1,1.015,10425
7068,2,2,1,1.015,3488
7069,1,1,1,1.015,2364
7070,1,1,1,1.015,839
7071,1,1,1,1.015,3243
7072,1,1,1,1.015,9033
7073,1,1,1,1.015,10294
7074,1,1,1,1.015,9545
7075,1,1,1,1.015,2437
7076,2,2,1,1.015,2509
7077,1,1,1,1.015,9323
7078,2,2,2,1.015,7709
7079,1,1,1,1.015,194
7080,2,2,1,1.015,6536
7081,1,1,1,1.015,885
7082,1,1,1,1.015,392
7083,1,1,1,1.015,4550
7084,1,1,1,1.015,9088
7085,1,1,1,1.015,7689
7086,1,2,1,1.015,5279
7087,1,1,1,1.015,9575
7088,2,2,1,1.015,2546
7089,1,1,1,1.015,9105
7090,1,1,1,1.015,200
7091,1,1,1,1.015,904
7092,1,1,1,1.015,2580
7093,2,2,1,1.015,915
7094,1,1,1,1.015,9124
7095,1,1,1,1.015,7333
7096,1,2,1,1.015,8937
7097,1,1,1,1.015,2710
7098,1,1,1,1.015,10424
7099,1,1,1,1.015,9150
7100,1,2,1,1.015,2671
7101,1,1,1,1.015,9900
7102,1,1,1,1.015,3813
7103,1,1,1,1.015,1090
7104,2,2,2,1.015,3761
7105,1,1,1,1.015,4017
7106,1,1,1,1.015,10651
7107,2,2,2,1.015,3995
7108,1,1,1,1.015,2821
7109,1,1,1,1.015,9252
7110,1,2,1,1.015,3222
7111,2,2,2,1.015,3295
7112,1,1,1,1.015,2861
7113,1,1,1,1.015,1610
7114,1,1,1,1.015,556
7115,1,1,1,1.015,9307
7116,1,1,1,1.015,10391
7117,1,1,1,1.015,7614
7118,1,1,1,1.015,2997
7119,1,1,1,1.015,10148
7120,1,1,1,1.015,7530
7121,1,1,1,1.015,7360
7122,1,1,1,1.015,9379
7123,1,1,1,1.015,2638
7124,1,1,1,1.015,9849
7125,1,1,1,1.015,8321
7126,1,1,1,1.015,9394
7127,1,1,1,1.015,9395
7128,1,1,1,1.015,3130
7129,1,1,1,1.015,9414
7130,1,1,1,1.015,258
7131,2,2,1,1.015,9426
7132,1,1,1,1.015,241
7133,2,2,1,1.015,1751
7134,1,1,1,1.015,4831
7135,1,1,1,1.015,9483
7136,1,1,1,1.015,8640
7137,1,1,1,1.015,5197
7138,1,1,1,1.015,8208
7139,1,1,1,1.015,8212
7140,2,2,1,1.015,9510
7141,1,1,1,1.015,9529
7142,1,1,1,1.015,10660
7143,1,1,1,1.015,8646
7144,1,1,1,1.015,3476
7145,2,2,1,1.015,5885
7146,1,1,1,1.015,3531
7147,1,1,1,1.015,9611
